cnt,Tag1,Tag2
"6","3496","10313"
"1","3496","10502"
"1","3496","10712"
"1","3496","10725"
"16","3496","10776"
"9","3496","10876"
"1","3496","11050"
"4","3496","11529"
"12","3496","11768"
"1","3496","11785"
"1","3496","11878"
"2","3496","11950"
"2","3496","12607"
"1","3496","12861"
"4","3496","13458"
"20","3496","13591"
"12","3496","13707"
"1","3496","13930"
"6","3496","14868"
"8","3496","14881"
"12","3496","14948"
